channel_id,category_name,duration,tags,description,on_trending_date,off_trending_date,on_rank,off_rank,on_views,off_views,on_likes,off_likes,on_dislikes,off_dislikes,on_comments,off_comments,on_channel_subscribers,off_channel_subscribers,on_channel_total_views,off_channel_total_views,on_channel_total_videos,off_channel_total_videos,new_tags,Month
CHoQy2w,People & Blogs,PT26M10S,"['일상 vlog', 'interracial couple', '커플유튜브', 'korean girlfriend', 'mukbang', '국제연애', '먹방 브이로그', 'zzangtomo', '커플브이로그', 'トモトモ', '한일커플', '日韓カップル', 'international couple', '국제커플', '国際カップル', 'osaka vlog', '브이로그', '오사카 브이로그', '일본 일상', '国際恋愛', 'japanese boyfriend', '韓国人彼女', '오사카 일상', '韓国人女性', 'vlog', 'life in japan', 'osaka', '먹방']",▶︎　instagram : @zzangtomo http://instagram.com/zzangtomo@yuinniy http://instagram.com/yuinniy@to_omchanhttp://instagram.com/to_omchan▶︎   contact : zzangtomo@gmail.com ▶︎  bgm :Track : Butterfly's WingMusic by 브금대통령 Music provided by 브금대통령Watch : https://youtu.be/uX0fHYUF8Sw,2021-05-06,2021-05-06,25,25,577766,577766,15046,15046,164,164,1963,1963,716000,716000,93403407,93403407,97,97,vlog,5
CHLkAep,Music,PT10M56S,"['방탄소년단', 'hiphop', 'suga', 'rm', 'jhope', '지민', '정국', 'jimin', 'jungkook', '알엠', 'bts', '슈가', 'bangtan', '제이홉', 'jin']",Connect with BTS: https://ibighit.com/bts http://twitter.com/BTS_bighithttp://twitter.com/BTS_twt http://www.facebook.com/bangtan.official https://www.youtube.com/user/BANGTANTV http://instagram.com/BTS.bighitofficial https://channels.vlive.tv/FE619 https://www.tiktok.com/@bts_official_bighithttps://weverse.onelink.me/qt3S/94808190https://www.weibo.com/BTSbighithttps://www.weibo.com/BTSmembers http://i.youku.com/btsofficial http://btsblog.ibighit.com,2021-05-25,2021-05-28,2,29,8900314,11261233,1784455,1961890,4781,6492,79298,82694,50400000,50700000,7893648236,7967563471,1487,1489,bts,5
CHNQL3R,Entertainment,PT3M20S,"['v', 'public', 'jungkook', 'top', 'kpop', 'coverdance', 'suga', 'butter', 'jhope', 'kpopcoverdance', 'jin', 'trend', 'rm', 'kpopinpublic', 'army', 'hipevison', 'jimin', 'inpublic', 'bts']","#BUTTER #INPUBLIC #BTS#kfest2021_kpop #корейскийкультурныйцентрNEW COVER 💜 BTS 💜 BUTTER 🧈 Арми, вы здесь? 💜 Мы никак не могли пропустить такой потрясающий камбек BTS с синглом Butter 🧈 Также мы постарались добавить своей изюминки в кавер 😏💜 Спасибо большое нашим друзьям, которые помогали с этим проектом 💕 А также мы благодарны Visuals, которые помогали во время самих съёмок и поддерживали даже во время подготовки кавера 💕 Надеемся, вам понравится наш новый кавер! Пожалуйста, поддержите нас просмотрами 💕💕💕 ______________________ARMY, are you here? 💜 We can't miss this fantastic comeback of BTS with new single Butter 🧈 So we prepared a new cover for you. Also added a special details 😏💜 Thanks to our friends who took part in this project 💕 Thank you our Visuals for always supporting us even during process of preparing the cover. It gave us a lot of energy to work harder 💕 Hope you will like our new cover on BTS' comeback. Please support us and our new dance cover 😘Instagram: https://www.instagram.com/hipevision​VK: https://vk.com/hvncdt​Thank u for watching and subscribe! Please share video and post a comment!Disclaimer: We do not own any of the music or choreography.",2021-05-31,2021-06-01,15,31,577092,958805,50333,79992,806,1431,2251,3429,34000,37200,5101569,5101569,152,154,bts,5
CHGnfBj,Entertainment,PT4M16S,"['박군노래', '이상민', '박군이모들', '박준우', '박군엄마', '미우새', '장윤정', '울산박군', '박군고향', '트롯신이떴다', '미운우리새끼', '울산궁중관', '트로트가수', '박군아구찜', '울산울주군', '박군', '울산박군중국집', '박군중국집사장님', '트로트', '울산홍보대사', '국민가수', '미스터틍롯', '한잔해', '박군눈물', '울산', '강철부대']",트로트 가수 '박군'이 울산시 홍보대사가 됐다.박군은 5월 31일 위촉식을 위해 울산대공원을 찾았다.이 날 행사에는 '팬카페'박군사단 회원들과울산 특전사 동기회도 참석했다.박군이 정성가득 준비 한 소감과 팬들에게 한 말은영상에서 확인할 수 있다.📌 (수정)팬카페 이름은 '박군사단'입니다#박군 #트롯특전사 #박군사단🔅더 많은 울산소식을 알고 싶다면 울산매일 UTV 채널 구독·좋아요 눌러주세요!🔅,2021-06-02,2021-06-02,20,20,119496,119496,3562,3562,56,56,514,514,41300,41300,15241107,15241107,1545,1545,강철부대,5
CHiwQRG,Entertainment,PT17M17S,"['예능레전드', '이석훈', '김구라', '이금희', '라디오스타', '주단태', '성대모사', '펜트하우스', '라스레전드', '라스', '복만쓰', '스카이캐슬', '쓰복만', 'mbc예능', '엠뚜루마뚜루', '레전드예능', '하은별', '안영미', '부부의세계', '유세윤', '성시경', '김국진']",[라디오스타] 수요일 밤 10시 30분 방송!MBC의 따끈따끈한 영상을 내 맘대로 편하게 즐기는 채널🌀 엠뚜루마뚜루 구독하기👉https://www.youtube.com/c/엠뚜루마뚜루-#라디오스타#엠뚜루마뚜루,2021-05-30,2021-06-02,1,16,2882604,4395509,41457,57016,841,1414,3623,4975,390000,404000,403952735,417759920,852,862,전지적참견시점,5
CHLkAep,Music,PT2M52S,"['방탄소년단', 'hiphop', 'suga', 'rm', 'jhope', '지민', '정국', 'jimin', 'jungkook', '알엠', 'bts', '슈가', 'bangtan', '제이홉', 'jin']",Connect with BTS: https://ibighit.com/bts http://twitter.com/BTS_bighithttp://twitter.com/BTS_twt http://www.facebook.com/bangtan.official https://www.youtube.com/user/BANGTANTV http://instagram.com/BTS.bighitofficial https://channels.vlive.tv/FE619 https://www.tiktok.com/@bts_official_bighithttps://weverse.onelink.me/qt3S/94808190https://www.weibo.com/BTSbighithttps://www.weibo.com/BTSmembers http://i.youku.com/btsofficial http://btsblog.ibighit.com,2021-05-26,2021-05-31,1,29,9661320,28703822,2414549,3428888,4057,17622,121023,149151,50500000,50900000,7920691121,8011792011,1488,1490,bts,5
CHoW9qW,Entertainment,PT15M11S,"['성향', '이혼', '미스트롯', '실제상황', '강남', '흉가', '실화', '머니게임', '자살', '돈벼락', '예측', '미스터트롯', '결혼', '로또', '재회운', '신병', '무당', '살인', '신꿈', '성적', '유튜버', 'ㅍㅎㅎ', '엔방', '신당', '손정민', '미래예측', '운세', '커플', '학업', 'bts', '연애운', '용한점집', '무서운이야기', '퇴마사', '배신', '대박', '지망생', '사업', '백종원', '악역배우', '전생체험', '코로나', '사고', '전생', '심야신당', '싱어게인', '속마음', '불륜', '금전운', '성형', '관상', '물어보살', '잠자리', '심리', '배우', '민속문화', '사주풀이', '이수근', '가족', '자손', '신점', '클럽', '엑소시스트', '사기', '비트코인', '영혼', '예지력', '작두', '건강', '속궁합', '부부', '연예인', '정호근', '미래', '내연남', '19금', '재혼', '무속신', '사건', '영점', '궁합', '사주', '죽음', '타로카드', '배우자', '띠운세', '화류', '꽃도령', '궁합운', '예언', '아이돌', '인생', '스캔들', '유튜브스타', '재물운', '종교', '도화살', '가족사', '무속이야기', '만신', '점집', '귀신', '취향', '빙의', '무속', '신점후기', '무속인', '환생', '장례식', '기도', '서장훈', '대운', '연락운', '푸하하티비', 'n번방', '타로', '구설수', '삼재', '소름주의', '훈남', '신기', '소름', '내연녀', '미스터리', '폐가', 'ㅍㅎㅎtv', '사주팔자', '부부의세계', '신내림']",#심야신당 #정호근 #셰프 #강레오당황한 강레오 셰프;;;과연 강레오 셰프를 화들짝 놀라게 한정호근 선생님의 한마디는 무엇일까?◆강레오 유튜브 [요리할레오]https://www.youtube.com/channel/UCwIZdGF_aQdZwKsaSpwySTw선 감상 후 쇼핑! 주부상식 심야마켓 둘러보고 가세요~ 대한민국 주부에게 꼭 필요한 합리적 정보!초특가 공동구매는 이젠 주부상식에서 만나보세요⭐◆ 주부상식 심야마켓 https://jubusangsik.page.link/ZMxP  ◆ 인스타그램 https://www.instagram.com/puhaha_market/ 📌지친 일상 속 즐거움과 행복을 맛볼 수 있는 푸하하TV는150만 대한민국 주부들의 선택!JJ GLOBAL GROUP 주부상식에서 제작합니다,2021-05-30,2021-06-01,9,21,371937,624829,6295,8994,203,301,240,321,268000,269000,78201276,79009489,156,156,19금,5
CHiwQRG,Entertainment,PT15M14S,"['자취', '생활', '나혼자산다', '싱글라이프', '쌈디', '솔로', '남자가 혼자 살 때', '나 혼자', '채온', '독신남', '무지개회원', '독신', '1인 가구', '나 혼자 산다', '혼자산다', '쌈디 조카', '1인가족', '채채', '1인 가정', '나혼자', '무지개']",[나 혼자 산다] 금요일 밤 11시 10분 방송!MBC의 따끈따끈한 영상을 내 맘대로 편하게 즐기는 채널🌀 엠뚜루마뚜루 구독하기👉https://www.youtube.com/c/엠뚜루마뚜루#나혼자산다​#엠뚜루마뚜루,2021-05-13,2021-05-13,33,33,2423828,2423828,24022,24022,348,348,2344,2344,338000,338000,348792956,348792956,781,781,전지적참견시점,5
CHszFjh,Film & Animation,PT5M18S,"['애니메이션', '더빙', '병맛더빙', '짤툰', '웹툰', 'ytccon', '병맛', '만화']","이 만화는 무료로 웃겨줍니다![배급 : 빅픽처팀] [기획 : 비크리스피] [제작 : 슘댱 스튜디오]각본 - 박동진 / 작화 - 심정수 / 도움 - 김태훈, 황현식, 장다현, 김주은, 이유진, 최지영, 윤남우, 황태훈 / 성우 - 짤태식, 김상자#짤툰#애니메이션#발디#수학교실",2021-05-10,2021-05-10,44,44,763377,763377,15535,15535,335,335,2770,2770,1500000,1500000,629857636,629857636,264,264,ytccon,5
CH-jHB5,Music,PT4M20S,"['lol', '공파리파', 'music', '초홍', '데바데', '코시', 'asmr', '게임', '아구이뽀', '금사향', '코코뱅', '더빙', '김뿡', '트위치', '목소리', '감블러', '이초홍', '악녀', '유머', '노래', '견자희', '쫀득', '개그', 'game']","안녕하세요! 어린이 날을 기념하여 픽셀 네트워크 사람들끼리 디지몬 어드벤쳐 tri All cast 버전 Butterfly 를 커버하게 되었습니다.많은분들이 이 노래를 들으며 자라왔듯이 저도 이 노래를 들으며 자라왔기 때문에뜻깊은 곡이라고 생각하는데요 :D 그런 만큼 픽셀분들 그리고 기술진분들과 함께 열심히 준비했습니다다들 즐겁게 들어주세요 ! vocal -  이초홍,공파리파,감블러,김뿡,쫀득,코시,아구이뽀,견자희,금사향illust -  이비mix- 감자빵PV - 테마카※가사의 경우 전영호님의 Butterfly 한국어 버전을 사용하였습니다",2021-05-07,2021-05-08,27,42,284054,376105,19454,22208,63,87,3779,4109,243000,243000,80908979,81124145,1211,1212,asmr,5
CHrpB5P,Howto & Style,PT2M10S,"['자취', '중식', '가정식반찬', '어묵', '아침', '당뇨식', '육식맨', '저녁', '저녁반찬', '조식', '식이요법', '한국집밥', '쿠킹트리', '요리만들기', '오늘저녁메뉴', '요리영상', '감자오뎅전', '자취요리', '승우아빠', '집나간아들', '서담', '오뎅', '백종원', '식', '후식', '집밥만들기', '점심', '오뎅전', '집밥 만들기', '어묵전', '간식', '아이반찬', '반찬만들기', '함께해요 맛나요리', '집밥메뉴', '수미네 반찬', '최주부', '하루세끼', '마카롱여사', '저녁메뉴', '간단한요리', '밑반찬종류', '양장금주부', '석식', '집에서할수있는요리', '망치', '새로운요리', '싱글족요리', '집밥 요리', '김수미', '혼밥요리', '음식', '식사', '혼밥일기', '한국음식', '부침개', '간단요리', '반찬종류', '피클', 'maangchi', '한식', '혼밥', '내일메뉴', '한세', '반찬거리', '아이디어 요리', '하루한끼', '혼밥만들기', '집밥영상', '밑반찬', '감자', '반찬 만들기', '감자전', '채식', '혈당조절', '다이어트', '요리', '혼밥족', '한국반찬', '저녁메뉴추천', '한국요리', '강쉪', '야식', '반찬', '집밥요리', '고기남자', '양장금 주부', '집밥 반찬 만들기', '반찬메뉴']",#집밥,2021-06-02,2021-06-02,22,22,524027,524027,4120,4120,93,93,87,87,135000,135000,17747483,17747483,471,471,만들기,5
CHiwQRG,Entertainment,PT12M11S,"['제이쓴', '홍현희', '가족', '전참시', '천뚱', '전지적참견시점', '시매부', '먹방', '매니저']",[전지적 참견 시점] 토요일 밤 11시 10분 방송!MBC의 따끈따끈한 영상을 내 맘대로 편하게 즐기는 채널🌀 엠뚜루마뚜루 구독하기👉https://www.youtube.com/c/엠뚜루마뚜루-​#전참시#엠뚜루마뚜루​,2021-06-02,2021-06-02,32,32,1138639,1138639,8886,8886,280,280,629,629,404000,404000,417759920,417759920,862,862,전지적참견시점,5
CHRofX4,People & Blogs,PT9M30S,"['한강', '손정민아버지', '수사']",손정민 씨 아버지 “10m 어떻게 들어갔는지 규명해야” [2021.5.26 방송] 김진의 돌직구쇼 747회○ 영상 보기http://www.ichannela.com/program/template/video_detailPage.do?publishId=000000251506&subCateCode=050133▶채널A뉴스 구독https://www.youtube.com/tvchanews?sub_confirmation=1[채널A 뉴스·시사 프로그램 방송시간]〈평일〉09시 20분 김진의 돌직구 쇼12시 00분 뉴스A 라이브17시 20분 뉴스TOP1019시 00분 뉴스A〈주말〉12시 10분 토요랭킹쇼·뉴스A 라이브19시 00분 뉴스A#채널A뉴스 #돌직구쇼 #김진의돌직구쇼 #손정민 #10m▷ 홈페이지 http://www.ichannela.com/news/main/news_main.do▷ 페이스북 https://www.facebook.com/channelanews▷ 카카오스토리 https://story.kakao.com/ch/channelanews,2021-05-27,2021-05-27,24,24,435229,435229,13237,13237,379,379,3678,3678,231000,231000,61715657,61715657,5184,5184,cctv,5
CHRofX4,People & Blogs,PT8M44S,"['cctv', '경찰', '손정민']","손정민 씨 아버지, 새 CCTV 영상 공개손정민 父 “A씨 블랙아웃? 2단 펜스 넘어”A 씨 측 “블랙아웃인데 정상 행동할 수도”[2021.5.25 방송] 김진의 돌직구쇼 746회○ 영상 보기http://www.ichannela.com/program/template/video_detailPage.do?publishId=000000251318&subCateCode=050133▶채널A뉴스 구독https://www.youtube.com/tvchanews?sub_confirmation=1[채널A 뉴스·시사 프로그램 방송시간]〈평일〉09시 20분 김진의 돌직구 쇼12시 00분 뉴스A 라이브17시 20분 뉴스TOP1019시 00분 뉴스A〈주말〉12시 10분 토요랭킹쇼·뉴스A 라이브19시 00분 뉴스A#채널A뉴스 #돌직구쇼 #김진의돌직구쇼 #CCTV▷ 홈페이지 http://www.ichannela.com/news/main/news_main.do▷ 페이스북 https://www.facebook.com/channelanews▷ 카카오스토리 https://story.kakao.com/ch/channelanews",2021-05-26,2021-05-29,3,14,528078,964392,13918,18625,984,1434,5229,6994,227000,234000,59866299,62661745,5156,5199,cctv,5
CHiwQRG,Entertainment,PT18M8S,"['자취', '생활', '나혼자산다', '싱글라이프', '쌈디', '솔로', '남자가 혼자 살 때', '나 혼자', '채온', '독신남', '무지개회원', '독신', '1인 가구', '나 혼자 산다', '혼자산다', '쌈디 조카', '1인가족', '채채', '1인 가정', '나혼자', '무지개']",[나 혼자 산다] 금요일 밤 11시 10분 방송!MBC의 따끈따끈한 영상을 내 맘대로 편하게 즐기는 채널🌀 엠뚜루마뚜루 구독하기👉https://www.youtube.com/c/엠뚜루마뚜루#나혼자산다#엠뚜루마뚜루,2021-05-12,2021-05-12,15,15,1765476,1765476,25923,25923,367,367,2348,2348,334000,334000,343424730,343424730,775,775,전지적참견시점,5
CHmTdAl,Music,PT3M14S,"['happen 헤픈 우연', 'heize', 'happen']",Provided to YouTube by AdShare for a Third partyHAPPEN (헤픈 우연) · HEIZEHAPPEN℗ P NATIONProducer: 유건형Producer: 고태영Composer: HEIZEComposer: 유건형Lyricist: HEIZEAuto-generated by YouTube.,2021-05-22,2021-05-24,23,36,138875,382077,3743,7505,31,127,0,0,6590,6590,92789897,93934873,92,92,happen,5
